hu;tracking;hu_externa;patrimonio;lote;sif;ca;serie;item;descricao;posicao;endereco;cod_grupo;nome_grupo;quantidade;reservado;saldo;embalagem;data;empresa;unid_medida;fator_cubagem;ean;id;bloqueio_nome;bloqueio_descricao;nf_entrada_numero;nf_entrada_serie;depositante_cnpj;depositante_nome;depositante_grupo;depositante_franquia;data_vcto;dot;peso_liquido_total;peso_bruto_total;valor_unitario;valor_total;data_fab
2950861;;="2603951";24887;;;"";23F2903;"INS35";"IMPEDANCIMETRO GOLDLINE ZM1P";137833;"P-68";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";28/07/2025;692006;un;1,00;SEM GTIN;18778114;;;7658;1;"29884632000813";;;;12/05/2027;2445;1;1;="";;
4224814;;="";;;;;;"CON048";"CABO CONFIGURAÇÃO USB x RS232";137833;"P-68";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";26/11/2025;692006;un;1,00;SEM GTIN;18778167;;;27963;1;"29884632000813";INFOTEC;;;;2522;1;1;="26,0000000000";26;
4224842;;="";;;;;;"CON164";"CLIP JACARE SUREGRIP";137833;"P-68";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";26/11/2025;692006;un;1,00;SEM GTIN;18777981;;;000000588;55;"29884632000813";;;;;2445;1;1;="";;
5472866;;="";;;;;;"CON164";"CLIP JACARE SUREGRIP";137833;"P-68";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";03/08/2026;692006;un;1,00;SEM GTIN;18777981;;;;55;"29884632000813";;;;;2445;1;1;="";;
5472869;;="";;;;;;"FER13";"CHAVE PHILIPS ISOLADA 3/16x4mm";137833;"P-68";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";03/08/2026;692006;un;1,00;SEM GTIN;18778008;;;000440644;3;"29884632000813";;;;;2445;1;1;="";;
5472870;;="";;;;;;"FER135";"CHAVE DE BOCA ISOLADA 15";137833;"P-68";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";03/08/2026;692006;UN;1,00;SEM GTIN;18852662;;;878476;1;"29884632000813";;;;;2445;1;999;="";;
5472872;;="";;;;;;"FER17";"CHAVE DE FENDA ISOLADA 3/16x4mm";137833;"P-68";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";03/08/2026;692006;un;1,00;SEM GTIN;18778012;;;000440644;3;"29884632000813";;;;;2445;1;1;="";;
5472873;;="";;;;;;"FER03";"CHAVE DE FENDA 1/4x8mm";137833;"P-68";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";03/08/2026;692006;un;1,00;SEM GTIN;18777998;;;;0;"29884632000813";;;;;2445;1;1;="";;
5472874;;="";;;;;;"FER04";"CHAVE DE FENDA ISOLADA 1/8x3mm";137833;"P-68";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";03/08/2026;692006;un;1,00;SEM GTIN;18777999;;;820305;1;"29884632000813";;;;;2445;1;1;="";;
5472875;;="";;;;;;"FER06";"CHAVE DE FENDA 1/8x8mm";137833;"P-68";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";03/08/2026;692006;un;1,00;SEM GTIN;18778001;;;000000925;1;"29884632000813";;;;;2445;1;1;="";;
