hu;tracking;hu_externa;patrimonio;lote;sif;ca;serie;item;descricao;posicao;endereco;cod_grupo;nome_grupo;quantidade;reservado;saldo;embalagem;data;empresa;unid_medida;fator_cubagem;ean;id;bloqueio_nome;bloqueio_descricao;nf_entrada_numero;nf_entrada_serie;depositante_cnpj;depositante_nome;depositante_grupo;depositante_franquia;data_vcto;dot;peso_liquido_total;peso_bruto_total;valor_unitario;valor_total;data_fab
1351063;;="";;;;;;"ESS09";"TRAVAQUEDAS CABO DE AÇO";137819;"P-43";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777994;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351064;;="";;;;;;"FER01";"CHAVE FENDA SIMPLES 1/2x12mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777996;;;;0;"29884632000813";;;;;2445;1;1;="";;
1351065;;="";;;;;;"FER02";"CHAVE DE FENDA ISOLADA 3/8x8mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777997;;;13;1;"29884632000813";;;;;2445;1;1;="";;
1351066;;="";;;;;;"FER03";"CHAVE DE FENDA 1/4x8mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777998;;;;0;"29884632000813";;;;;2445;1;1;="";;
1351067;;="";;;;;;"FER05";"CHAVE DE FENDA 1/8x3mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778000;;;;0;"29884632000813";;;;;2445;1;1;="";;
1351068;;="";;;;;;"FER06";"CHAVE DE FENDA 1/8x8mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778001;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351069;;="";;;;;;"FER08";"CHAVE DE FENDA ISOLADA 1/4x6mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778003;;;5;1;"29884632000813";;;;;2445;1;1;="";;
1351070;;="";;;;;;"FER09";"CHAVE DE FENDA ISOLADA 1/4x4mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778004;;;5;1;"29884632000813";;;;;2445;1;1;="";;
1351071;;="";;;;;;"FER10";"CHAVE DE FENDA 1/4x4mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778005;;;;0;"29884632000813";;;;;2445;1;1;="";;
1351072;;="";;;;;;"FER11";"CHAVE DE FENDA 1/4x5mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778006;;;;0;"29884632000813";;;;;2445;1;1;="";;
1351073;;="";;;;;;"FER12";"CHAVE PHILIPS 1/4x5mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778007;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351074;;="";;;;;;"FER13";"CHAVE PHILIPS ISOLADA 3/16x4mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778008;;;;3;"29884632000813";;;;;2445;1;1;="";;
1351075;;="";;;;;;"FER14";"CHAVE PHILIPS ISOLADA 1/8x4mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778009;;;5;1;"29884632000813";;;;;2445;1;1;="";;
1351076;;="";;;;;;"FER15";"CHAVE L FIXA 17mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778010;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351077;;="";;;;;;"FER16";"CHAVE PHILIPS ISOLADA 1/8x3.1/8mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778011;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351078;;="";;;;;;"FER17";"CHAVE DE FENDA ISOLADA 3/16x4mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778012;;;;3;"29884632000813";;;;;2445;1;1;="";;
1351079;;="";;;;;;"FER18";"CHAVE DE FENDA  1/8x6mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778013;;;5;1;"29884632000813";;;;;2445;1;1;="";;
1351080;;="";;;;;;"FER19";"CHAVE CANHÃO 11mm";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778014;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351081;;="";;;;;;"FER20";"FURADEIRA 110V - 220V";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778015;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351082;;="";;;;;;"FER21";"LANTERNA LED";137819;"P-43";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778016;;;;1;"29884632000813";;;;;2445;1;1;="";;
