hu;tracking;hu_externa;patrimonio;lote;sif;ca;serie;item;descricao;posicao;endereco;cod_grupo;nome_grupo;quantidade;reservado;saldo;embalagem;data;empresa;unid_medida;fator_cubagem;ean;id;bloqueio_nome;bloqueio_descricao;nf_entrada_numero;nf_entrada_serie;depositante_cnpj;depositante_nome;depositante_grupo;depositante_franquia;data_vcto;dot;peso_liquido_total;peso_bruto_total;valor_unitario;valor_total;data_fab
1352186;;="";;;;;;"CON006";"CON N FEM RETO RG58";137827;"P-56";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778125;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352190;;="";;;;;;"CON019";"CON  N FEM RETO RG213";137827;"P-56";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778138;;;;2;"29884632000813";;;;;2445;1;1;="";;
1352192;;="";;;;;;"CON022";"ADAP UHF RETO FEMEA x FEMEA";137827;"P-56";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778141;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352198;;="";;;;;;"CON029";"CONECTOR RJ45 CAT5E MACHO";137827;"P-56";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778148;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352199;;="";;;;;;"CON030";"CON RJ45 CAT5E MACHO BLINDADO";137827;"P-56";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778149;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352204;;="";;;;;;"CON036";"ADAP DB9 MACHO X RJ 45 FEMEA";137827;"P-56";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778155;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352206;;="";;;;;;"CON038";"CON BNC 75 OHMS MACHO RETO RG59";137827;"P-56";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778157;;;40061;2;"29884632000813";INFOTEC;;;;2434;1;1;="";;
1352207;;="";;;;;;"CON039";"SPLITTER TV (DIVISOR DE SINAL) 1X3";137827;"P-56";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778158;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352208;;="";;;;;;"CON040";"SPLITTER TV (DIVISOR DE SINAL) 1X4";137827;"P-56";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778159;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352209;;="";;;;;;"CON041";"FUSIVEL 3 A";137827;"P-56";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778160;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
