hu;tracking;hu_externa;patrimonio;lote;sif;ca;serie;item;descricao;posicao;endereco;cod_grupo;nome_grupo;quantidade;reservado;saldo;embalagem;data;empresa;unid_medida;fator_cubagem;ean;id;bloqueio_nome;bloqueio_descricao;nf_entrada_numero;nf_entrada_serie;depositante_cnpj;depositante_nome;depositante_grupo;depositante_franquia;data_vcto;dot;peso_liquido_total;peso_bruto_total;valor_unitario;valor_total;data_fab
1349222;;;;;;;;CON071;BATERIA 9V;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778190;;;;3;2,98846E+13;;;;;2445;1;1;;;
1349223;;;;;;;;CON072;ALCOOL ISOPROPILICO 1L;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778191;;;;1;2,98846E+13;;;;;2445;1;1;;;
1349224;;;;;;;;CON110;CABO DE FORÇA P/ MONITOR - 1.5M;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777927;;;;1;2,98846E+13;;;;;2445;1;1;;;
1349225;;;;;;;;CON111;CON BNC 50 OHMS MACHO RETO RG59;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777928;;;1;1;2,98846E+13;INFOTEC;;;;2421;1;1;1,0000000000;1;
1349226;;;;;;;;CON112;CON FEMEA P/ CABO DE FORÇA;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777929;;;1;1;2,98846E+13;INFOTEC;;;;2421;1;1;1,0000000000;1;
1349228;;;;;;;;CON114;CORD OPT MONO FC/UPCxFC/UPC 2mm 2,5M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777931;;;;2;2,98846E+13;;;;;2445;1;1;;;
1349229;;;;;;;;CON115;CORD OPT MONO FC/UPCxLC/UPC 2mm 2,5M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777932;;;;2;2,98846E+13;;;;;2445;1;1;;;
1349231;;;;;;;;CON117;CORD OPT MONO LC/APCxLC/APC 2mm 10M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777934;;;;2;2,98846E+13;;;;;2445;1;1;;;
1349232;;;;;;;;CON119;CORD OPT MONO LC/UPCxLC/UPC 2mm 5M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777936;;;;2;2,98846E+13;;;;;2445;1;1;;;
1349233;;;;;;;;CON120;CORD OPT MONO LC/UPCxSC/UPC 2mm 10M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777937;;;40355;2;2,98846E+13;INFOTEC;;;;2434;1;1;49,0000000000;49;
1349234;;;;;;;;CON121;CORD OPT MONO LC/UPCxSC/UPC 2mm 2,5M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777938;;;;2;2,98846E+13;;;;;2445;1;1;;;
1349235;;;;;;;;CON122;CORD OPT MONO LC/UPCxSC/UPC 2mm 5M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777939;;;;2;2,98846E+13;;;;;2445;1;1;;;
1349237;;;;;;;;CON124;CORD OPT MULTI LC/UPCxLC/UPC 2mm 10M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777941;;;;2;2,98846E+13;;;;;2445;1;1;;;
1349238;;;;;;;;CON125;CORD OPT MULT LC/UPCxLC/UPC 2mm 2,5M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777942;;;;2;2,98846E+13;;;;;2445;1;1;;;
1349239;;;;;;;;CON126;CORD OPT MULT LC/UPCxLC/UPC 2mm 5M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777943;;;;2;2,98846E+13;;;;;2445;1;1;;;
1349240;;;;;;;;CON127;CORD OPT MULT LC/UPCxST/UPC 2mm 2,5M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777944;;;;2;2,98846E+13;;;;;2445;1;1;;;
1349243;;;;;;;;CON130;CORD OPT MULT SC/UPCxSC/UPC 2mm 5M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777947;;;;2;2,98846E+13;;;;;2445;1;1;;;
1349244;;;;;;;;CON131;DESENGRIPANTE;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777948;;;1;1;2,98846E+13;INFOTEC;;;;2421;1;1;1,0000000000;1;
1349247;;;;;;;;CON135;FITA CREPE LARGA 48mm;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777952;;;1;1;2,98846E+13;INFOTEC;;;;2421;1;1;1,0000000000;1;
1349250;;;;;;;;CON142;LIMPA CONTATO;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777959;;;1;1;2,98846E+13;INFOTEC;;;;2421;1;1;1,0000000000;1;
1349252;;;;;;;;FER117;PUNÇÃO 105mm;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777969;;;436602;3;2,98846E+13;;;;;2445;1;1;;;
1349253;;;;;;;;CON153;SILICONE ACÉTICO TRANSPARENTE;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777970;;;1;1;2,98846E+13;INFOTEC;;;;2421;1;1;1,0000000000;1;
1349254;;;;;;;;CON154;SOLDA ESTANHO;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777971;;;8;1;2,98846E+13;;;;;2445;1;1;;;
1349255;;;;;;;;CON156;TERMINAL ELÉTRICO TUBULAR DIVERSOS - 1200 UNDS;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777973;;;;1;2,98846E+13;;;;;2445;1;1;;;
1349256;;;;;;;;CON157;TOMADA RJ45 SOBREPOR;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777974;;;3115;1;2,98846E+13;;;;;2445;1;1;;;
1349258;;;;;;;;CON159;VELCRO PARA CABO;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18777976;;;987;1;2,98846E+13;;;;;2445;1;1;;;
1349265;;;;;;;;FER05;CHAVE DE FENDA 1/8x3mm;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778000;;;;0;2,98846E+13;;;;;2445;1;1;;;
1349272;;;;;;;;FER13;CHAVE PHILIPS ISOLADA 3/16x4mm;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778008;;;;3;2,98846E+13;;;;;2445;1;1;;;
1349273;;;;;;;;FER14;CHAVE PHILIPS ISOLADA 1/8x4mm;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778009;;;557188;1;2,98846E+13;INFOTEC;;;;2436;1;1;10,0000000000;10;
1349275;;;;;;;;FER16;CHAVE PHILIPS ISOLADA 1/8x3.1/8mm;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778011;;;179;1;2,98846E+13;INFOTEC;;;;2436;1;1;25,0000000000;25;
1349281;;;;;;;;FER22;TRENA 10M;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778017;;;5;1;2,98846E+13;;;;;2445;1;1;;;
1349282;;;;;;;;FER23;ARCO DE SERRA;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778018;;;1;1;2,98846E+13;INFOTEC;;;;2421;1;1;1,0000000000;1;
1349285;;;;;;;;FER27;SUGADOR DE SOLDA;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778022;;;5;1;2,98846E+13;;;;;2445;1;1;;;
1349286;;;;;;;;FER29;CHAVE CANHÃO 12mm;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778024;;;5;1;2,98846E+13;;;;;2445;1;1;;;
1349288;;;;;;;;FER31;JOGO CHAVE TORK L;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778026;;;;1;2,98846E+13;;;;;2445;1;1;;;
1349290;;;;;;;;FER33;JOGO CHAVE ALLEN L;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778028;;;5;1;2,98846E+13;;;;;2445;1;1;;;
1349292;;;;;;;;FER36;CHAVE PHILIPS ISOLADA 5/16x6mm;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778030;;;5;1;2,98846E+13;;;;;2445;1;1;;;
1349293;;;;;;;;FER37;PINÇA CORNETA;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778031;;;20;1;2,98846E+13;;;;;2445;1;1;;;
1349294;;;;;;;;FER38;GUIA SERRA COPO;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778032;;;1;1;2,98846E+13;INFOTEC;;;;2421;1;1;1,0000000000;1;
1349295;;;;;;;;FER39;JOGO SERRA COPO 19, 22, 29, 32, 35mm;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778033;;;;1;2,98846E+13;;;;;2445;1;1;;;
1349296;;;;;;;;FER40;CHAVE CANHÃO 8mm;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778034;;;;1;2,98846E+13;;;;;2445;1;1;;;
1349298;;;;;;;;FER42;LIXADEIRA 110v - 220v;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778036;;;;1;2,98846E+13;;;;;2445;1;1;;;
1349300;;;;;;;;FER44;CHAVE CANHÃO 6mm;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778038;;;5;1;2,98846E+13;;;;;2445;1;1;;;
1349301;;;;;;;;FER45;CHAVE INGLESA 6;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778039;;;5;1;2,98846E+13;;;;;2445;1;1;;;
1349304;;;;;;;;FER48;CHAVE CANHÃO 13mm;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778042;;;5;1;2,98846E+13;;;;;2445;1;1;;;
1349306;;;;;;;;FER50;CHAVE TORK T25;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778044;;;5;1;2,98846E+13;;;;;2445;1;1;;;
1349310;;;;;;;;FER54;ALICATE CRIMPAR CABO COAXIAL;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778048;;;25570;1;2,98846E+13;;;;;2445;1;1;;;
1349312;;;;;;;;FER56;CHAVE BARGOA;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778050;;;5;1;2,98846E+13;;;;;2445;1;1;;;
1349315;;;;;;;;FER59;ALICATE DE CORTE DIAGONAL TAM6;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778053;;;;1;2,98846E+13;;;;;2445;1;1;;;
1349320;;;;;;;;FER66;ALICATE REBITADOR;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778060;;;96;1;2,98846E+13;;;;;2445;1;1;;;
1349330;;;;;;;;FER76;LIMA REDONDA;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778070;;;5;1;2,98846E+13;;;;;2445;1;1;;;
1349332;;;;;;;;FER78;CHAVE DE FENDA 3/16x5mm;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778072;;;861468;1;2,98846E+13;;;;;2445;1;1;;;
1349334;;;;;;;;FER80;LIMA CHATA;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778074;;;436602;3;2,98846E+13;;;;;2445;1;1;;;
1349336;;;;;;;;FER82;FERRO DE SOLDA 60W;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778076;;;;1;2,98846E+13;;;;;2445;1;1;;;
1349337;;;;;;;;FER84;JOGO DE CHAVE COMBINADA 6 À 22mm;137807;P-09;Ferramentas;Ferramentas;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778078;;;96;1;2,98846E+13;;;;;2445;1;1;;;
1349339;;;;;;;;INS05;BADISCO;137807;P-09;Instrumentos;Instrumentos;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778084;;;2387;1;2,98846E+13;;;;;2445;1;1;;;
1349343;;;25556;;;;3,0703E+12;INS10;POWER METER TRIBRER BOU350T;137807;P-09;Instrumentos;Instrumentos;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778089;;;;1;2,98846E+13;;;;;2445;1;1;;;
1349344;;;;;;;;INS11;ETIQUETADORA METÁLICA;137807;P-09;Instrumentos;Instrumentos;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778090;;;7117;1;2,98846E+13;;;;;2445;1;1;;;
1349352;;;24701;;;;2,0233E+15;INS28;TESTADOR MULTIFUNCIONAL CFTV SECURE TEST IP R171000;137807;P-09;Instrumentos;Instrumentos;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778107;;;7658;1;2,98846E+13;;;;;2445;1;1;;;
1349353;;WBS.5019D.233302967.190013;25548;;;;233302967;INS29;WIDEBAND (POWER SENSOR - DIGITAL) 5019D;137807;P-09;Instrumentos;Instrumentos;1;0;1;EMB;20/03/2024;692006;un;1;SEM GTIN;18778108;;;7022;1;2,98846E+13;;;;08/08/2026;2445;1;1;;;
1603209;;;;;;;;CON128;CORD OPT MULT SC/UPCxSC/UPC 2mm 2,5M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;5;0;5;EMB;30/07/2024;692006;un;1;SEM GTIN;18777945;;;;2;2,98846E+13;;;;;2445;5;5;;;
1603210;;;;;;;;CON028;CONECTOR RJ45 CAT5E FEMEA BLINDADO;137807;P-09;Consumiveis;Consumiveis;20;0;20;EMB;30/07/2024;692006;un;1;SEM GTIN;18778147;;;;1;2,98846E+13;;;;;2445;20;20;;;
1603213;;;;;;;;CON116;CORD OPT MONO FC/UPCxSC/UPC 2mm 2,5M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;3;0;3;EMB;30/07/2024;692006;un;1;SEM GTIN;18777933;;;;2;2,98846E+13;;;;;2445;3;3;;;
1603214;;;;;;;;CON129;CORD OPT MULT SC/UPCxSC/UPC 2mm 10M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;10;0;10;EMB;30/07/2024;692006;un;1;SEM GTIN;18777946;;;;2;2,98846E+13;;;;;2445;10;10;;;
1835282;;;;;;;;CON133;FITA ADESIVA P/ EMBALAGEM;137807;P-09;Consumiveis;Consumiveis;2;0;2;EMB;04/09/2024;692006;un;1;SEM GTIN;18777950;;;1;1;2,98846E+13;INFOTEC;;;;2421;2;2;1,0000000000;2;
1835283;;;;;;;;CON153;SILICONE ACÉTICO TRANSPARENTE;137807;P-09;Consumiveis;Consumiveis;2;0;2;EMB;04/09/2024;692006;un;1;SEM GTIN;18777970;;;51;1;2,98846E+13;;;;;2445;2;2;;;
1835285;;;;;;;;CON142;LIMPA CONTATO;137807;P-09;Consumiveis;Consumiveis;2;0;2;EMB;04/09/2024;692006;un;1;SEM GTIN;18777959;;;56;1;2,98846E+13;;;;;2445;2;2;;;
1835286;;;;;;;;CON073;ANILHAS IDENT LETRA E - 20 UND;137807;P-09;Consumiveis;Consumiveis;2;0;2;EMB;04/09/2024;692006;un;1;SEM GTIN;18778192;;;507169;0;2,98846E+13;INFOTEC;;;;2429;2;2;;;
2600893;;;45709;;;;3119402;INS15;IDENTIFICADOR/LOCALIZADOR DE CABOS - COBRE;137807;P-09;Instrumentos;Instrumentos;1;0;1;EMB;13/05/2025;692006;un;1;SEM GTIN;18778094;;;;1;2,98846E+13;;;;;2445;1;1;;;
2666173;;;45167;;;;15310115/04522;INS24;MULTIMEDIDOR DE REDE NAVITEK NT R153001;137807;P-09;Instrumentos;Instrumentos;1;0;1;EMB;23/05/2025;692006;un;1;SEM GTIN;18778103;;;;1;2,98846E+13;;;;;2445;1;1;;;
2690267;;;;;;;;CON178;FITA HELLERMAN T18R 100mm x 2,5mm;137807;P-09;Consumiveis;Consumiveis;36;0;36;EMB;27/05/2025;692006;un;1;SEM GTIN;18817770;;;507168;3;2,98846E+13;INFOTEC;;;;2429;36;36;0,3000000000;10,8;
2692866;;;25554;;;;C007EA0000107;INS47;POWER METER AOS200 - S3S5;137807;P-09;Instrumentos;Instrumentos;1;0;1;EMB;28/05/2025;692006;un;1;SEM GTIN;18846441;;;;1;2,98846E+13;;;;;2445;0;0;;;
3963761;;;;;;;;CON084;ANILHAS IDENT NUMERO 9 - 20 UND;137807;P-09;Consumiveis;Consumiveis;2;0;2;EMB;29/10/2025;692006;un;1;SEM GTIN;18778204;;;507169;0;2,98846E+13;INFOTEC;;;;2429;2;2;;;
3963762;;;;;;;;CON081;ANILHAS IDENT NUMERO 6 - 20 UND;137807;P-09;Consumiveis;Consumiveis;2;0;2;EMB;29/10/2025;692006;un;1;SEM GTIN;18778201;;;507169;0;2,98846E+13;INFOTEC;;;;2429;2;2;;;
3963763;;;;;;;;CON082;ANILHAS IDENT NUMERO 7 - 20 UND;137807;P-09;Consumiveis;Consumiveis;2;0;2;EMB;29/10/2025;692006;un;1;SEM GTIN;18778202;;;507169;0;2,98846E+13;INFOTEC;;;;2429;2;2;;;
3963764;;;;;;;;CON083;ANILHAS IDENT NUMERO 8 - 20 UND;137807;P-09;Consumiveis;Consumiveis;2;0;2;EMB;29/10/2025;692006;un;1;SEM GTIN;18778203;;;507169;0;2,98846E+13;INFOTEC;;;;2429;2;2;;;
3963765;;;;;;;N/A;CON210;CORD OPT MONO LC/APCxE2000/APC 2mm 10M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;29/10/2025;692006;UN;1;SEM GTIN;18853639;;;39427;2;2,98846E+13;;;;;2445;1;1;;;
3963766;;;;;;;;CON069;TUBETE FIBRA OPTICA - 50UN;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;29/10/2025;692006;PCT;1;SEM GTIN;18778188;;;982;1;2,98846E+13;;;;;2445;1;1;;;
3963769;;;;;;;;CON131;DESENGRIPANTE;137807;P-09;Consumiveis;Consumiveis;2;0;2;EMB;29/10/2025;692006;un;1;SEM GTIN;18777948;;;18643;1;2,98846E+13;;;;;2445;2;2;;;
3963770;;;;;;;;CON129;CORD OPT MULT SC/UPCxSC/UPC 2mm 10M - DUPLEX;137807;P-09;Consumiveis;Consumiveis;1;0;1;EMB;29/10/2025;692006;un;1;SEM GTIN;18777946;;;39459;2;2,98846E+13;;;;;2445;1;1;;;
3963771;;;;;;;;CON079;ANILHAS IDENT NUMERO 4 - 20 UND;137807;P-09;Consumiveis;Consumiveis;2;0;2;EMB;29/10/2025;692006;un;1;SEM GTIN;18778199;;;507169;0;2,98846E+13;INFOTEC;;;;2429;2;2;;;
3963772;;;;;;;;CON076;ANILHAS IDENT NUMERO 1 - 20 UND;137807;P-09;Consumiveis;Consumiveis;2;0;2;EMB;29/10/2025;692006;un;1;SEM GTIN;18778196;;;507169;0;2,98846E+13;INFOTEC;;;;2429;2;2;;;
3963773;;;;;;;;CON085;ANILHAS IDENT LETRA A - 20 UND;137807;P-09;Consumiveis;Consumiveis;2;0;2;EMB;29/10/2025;692006;un;1;SEM GTIN;18778205;;;507169;0;2,98846E+13;INFOTEC;;;;2429;2;2;;;
3963774;;;;;;;;CON087;ANILHAS IDENT LETRA C - 20 UND;137807;P-09;Consumiveis;Consumiveis;2;0;2;EMB;29/10/2025;692006;un;1;SEM GTIN;18778207;;;507169;0;2,98846E+13;INFOTEC;;;;2429;2;2;;;
