hu;tracking;hu_externa;patrimonio;lote;sif;ca;serie;item;descricao;posicao;endereco;cod_grupo;nome_grupo;quantidade;reservado;saldo;embalagem;data;empresa;unid_medida;fator_cubagem;ean;id;bloqueio_nome;bloqueio_descricao;nf_entrada_numero;nf_entrada_serie;depositante_cnpj;depositante_nome;depositante_grupo;depositante_franquia;data_vcto;dot;peso_liquido_total;peso_bruto_total;valor_unitario;valor_total;data_fab
1350770;;="";;;;;;"CON006";"CON N FEM RETO RG58";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778125;;;;1;"29884632000813";;;;;2445;1;1;="";;
1350772;;="";;;;;;"CON010";"ADAP N RETO 2 FEMEAS";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778129;;;;2;"29884632000813";;;;;2445;1;1;="";;
1350777;;="";;;;;;"CON019";"CON  N FEM RETO RG213";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778138;;;;2;"29884632000813";;;;;2445;1;1;="";;
1350778;;="";;;;;;"CON022";"ADAP UHF RETO FEMEA x FEMEA";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778141;;;;1;"29884632000813";;;;;2445;1;1;="";;
1350783;;="";;;;;;"CON029";"CONECTOR RJ45 CAT5E MACHO";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778148;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1350784;;="";;;;;;"CON030";"CON RJ45 CAT5E MACHO BLINDADO";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778149;;;;1;"29884632000813";;;;;2445;1;1;="";;
1350785;;="";;;;;;"CON031";"CONECTOR RJ45 CAT6 FEMEA";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778150;;;46819;11;"29884632000813";;;;;2445;1;1;="";;
1350786;;="";;;;;;"CON032";"CONECTOR RJ45 CAT6 FEMEA BLINDADO";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778151;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1350787;;="";;;;;;"CON033";"CONECTOR RJ45 CAT6 MACHO";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778152;;;;1;"29884632000813";;;;;2445;1;1;="";;
1350788;;="";;;;;;"CON034";"CONECTOR RJ45 CAT6 MACHO BLINDADO";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778153;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1350790;;="";;;;;;"CON036";"ADAP DB9 MACHO X RJ 45 FEMEA";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778155;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1350792;;="";;;;;;"CON038";"CON BNC 75 OHMS MACHO RETO RG59";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778157;;;40061;2;"29884632000813";INFOTEC;;;;2434;1;1;="";;
1350793;;="";;;;;;"CON039";"SPLITTER TV (DIVISOR DE SINAL) 1X3";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778158;;;;1;"29884632000813";;;;;2445;1;1;="";;
1350794;;="";;;;;;"CON040";"SPLITTER TV (DIVISOR DE SINAL) 1X4";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778159;;;;1;"29884632000813";;;;;2445;1;1;="";;
1350795;;="";;;;;;"CON041";"FUSIVEL 3 A";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778160;;;;1;"29884632000813";;;;;2445;1;1;="";;
1350796;;="";;;;;;"CON042";"KIT PORCA GAIOLA C/PARAFUSO - 10 Porcas - 10 Parafusos";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778161;;;;1;"29884632000813";;;;;2445;1;1;="";;
1350799;;="";;;;;;"CON046";"CABO CONFIGURAÇÃO IMPRESSORA";137817;"P-38";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778165;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
