hu;tracking;hu_externa;patrimonio;lote;sif;ca;serie;item;descricao;posicao;endereco;cod_grupo;nome_grupo;quantidade;reservado;saldo;embalagem;data;empresa;unid_medida;fator_cubagem;ean;id;bloqueio_nome;bloqueio_descricao;nf_entrada_numero;nf_entrada_serie;depositante_cnpj;depositante_nome;depositante_grupo;depositante_franquia;data_vcto;dot;peso_liquido_total;peso_bruto_total;valor_unitario;valor_total;data_fab
1349529;;="";;;;"";;"CON006";"CON N FEM RETO RG58";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778125;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349531;;="";;;;"";;"CON010";"ADAP N RETO 2 FEMEAS";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778129;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1349534;;="";;;;"";;"CON019";"CON  N FEM RETO RG213";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778138;;;;2;"29884632000813";;;;;2445;1;1;="";;
1349535;;="";;;;"";;"CON022";"ADAP UHF RETO FEMEA x FEMEA";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778141;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349546;;="";;;;"";;"CON036";"ADAP DB9 MACHO X RJ 45 FEMEA";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778155;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349549;;="";;;;"";;"CON039";"SPLITTER TV (DIVISOR DE SINAL) 1X3";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778158;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349550;;="";;;;"";;"CON040";"SPLITTER TV (DIVISOR DE SINAL) 1X4";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778159;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349551;;="";;;;"";;"CON041";"FUSIVEL 3 A";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778160;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349552;;="";;;;"";;"CON042";"KIT PORCA GAIOLA C/PARAFUSO - 10 Porcas - 10 Parafusos";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778161;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349555;;="";;;;"";;"CON046";"CABO CONFIGURAÇÃO IMPRESSORA";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778165;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349557;;="";;;;"";;"CON048";"CABO CONFIGURAÇÃO USB x RS232";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778167;;;413;1;"29884632000813";INFOTEC;;;;2430;1;1;="37,0000000000";37;
1349559;;="";;;;"";;"CON050";"CABO CONFIGURAÇÃO PY2PCB - 4147";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778169;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349560;;="";;;;"";;"CON051";"CABO CONFIGURAÇÃO PY2PCB - 4083C";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778170;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349561;;="";;;;"";;"CON052";"CABO CONFIGURAÇÃO PY2PCB - 1529R";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778171;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349562;;="";;;;"";;"CON053";"CABO CONFIGURAÇÃO CISCO A6 - USB x RJ45";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778172;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349563;;="";;;;"";;"CON054";"CABO CONFIGURAÇÃO CISCO A6 - DB9F x RJ45";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778173;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349564;;="";;;;"";;"CON055";"CABO EXTENSOR  DB9F x DB9F";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778174;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1349566;;="";;;;"";;"CON057";"CABO NORMATEL PY2PCB AL2011013 - E6";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778176;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349572;;="";;;;"";;"CON069";"TUBETE FIBRA OPTICA - 50UN";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;PCT;1,00;SEM GTIN;18778188;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349574;;="";;;;"";;"CON071";"BATERIA 9V";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778190;;;;3;"29884632000813";;;;;2445;1;1;="";;
1349575;;="";;;;"";;"CON072";"ALCOOL ISOPROPILICO 1L";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778191;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349576;;="";;;;"";;"CON110";"CABO DE FORÇA P/ MONITOR - 1.5M";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777927;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349577;;="";;;;"";;"CON111";"CON BNC 50 OHMS MACHO RETO RG59";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777928;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1349578;;="";;;;"";;"CON112";"CON FEMEA P/ CABO DE FORÇA";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777929;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1349580;;="";;;;"";;"CON131";"DESENGRIPANTE";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777948;;;18683;1;"29884632000813";;;;;2445;1;1;="";;
1349583;;="";;;;"";;"CON135";"FITA CREPE LARGA 48mm";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777952;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1349589;;="";;;;"";;"FER117";"PUNÇÃO 105mm";137809;"P-19";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777969;;;436602;3;"29884632000813";;;;;2445;1;1;="";;
1349591;;="";;;;"";;"CON154";"SOLDA ESTANHO";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777971;;;8;1;"29884632000813";;;;;2445;1;1;="";;
1349592;;="";;;;"";;"CON156";"TERMINAL ELÉTRICO TUBULAR DIVERSOS - 1200 UNDS";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777973;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349593;;="";;;;"";;"CON157";"TOMADA RJ45 SOBREPOR";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777974;;;3115;1;"29884632000813";;;;;2445;1;1;="";;
1349595;;="";;;;"";;"CON159";"VELCRO PARA CABO";137809;"P-19";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777976;;;987;1;"29884632000813";;;;;2445;1;1;="";;
1349599;;="";;;;"";;"ESS03";"TALABARTE DE POSICIONAMENTO EM CORDA";137809;"P-19";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777988;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1349600;;="";;;;"";;"ESS04";"TALABARTE EM Y COM ABSORVEDOR DE ENERGIA";137809;"P-19";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777989;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1349601;;="";;;;"";;"ESS06";"KIT IRATA 05";137809;"P-19";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777991;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1349602;;="";;;;"";;"FER01";"CHAVE FENDA SIMPLES 1/2x12mm";137809;"P-19";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777996;;;;0;"29884632000813";;;;;2445;1;1;="";;
1349605;;="";;;;"";;"FER05";"CHAVE DE FENDA 1/8x3mm";137809;"P-19";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778000;;;;0;"29884632000813";;;;;2445;1;1;="";;
1349610;;="";;;;"";;"FER11";"CHAVE DE FENDA 1/4x5mm";137809;"P-19";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778006;;;;0;"29884632000813";;;;;2445;1;1;="";;
1349611;;="";;;;"";;"FER12";"CHAVE PHILIPS 1/4x5mm";137809;"P-19";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778007;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349612;;="";;;;"";;"FER13";"CHAVE PHILIPS ISOLADA 3/16x4mm";137809;"P-19";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778008;;;;3;"29884632000813";;;;;2445;1;1;="";;
1349613;;="";;;;"";;"FER14";"CHAVE PHILIPS ISOLADA 1/8x4mm";137809;"P-19";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778009;;;557188;1;"29884632000813";INFOTEC;;;;2436;1;1;="10,0000000000";10;
1349615;;="";;;;"";;"FER16";"CHAVE PHILIPS ISOLADA 1/8x3.1/8mm";137809;"P-19";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778011;;;179;1;"29884632000813";INFOTEC;;;;2436;1;1;="25,0000000000";25;
