hu;tracking;hu_externa;patrimonio;lote;sif;ca;serie;item;descricao;posicao;endereco;cod_grupo;nome_grupo;quantidade;reservado;saldo;embalagem;data;empresa;unid_medida;fator_cubagem;ean;id;bloqueio_nome;bloqueio_descricao;nf_entrada_numero;nf_entrada_serie;depositante_cnpj;depositante_nome;depositante_grupo;depositante_franquia;data_vcto;dot;peso_liquido_total;peso_bruto_total;valor_unitario;valor_total;data_fab
1351334;;="";;;;;;"FER01";"CHAVE FENDA SIMPLES 1/2x12mm";137821;"P-48";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777996;;;;0;"29884632000813";;;;;2445;1;1;="";;
1351335;;="";;;;;;"FER02";"CHAVE DE FENDA ISOLADA 3/8x8mm";137821;"P-48";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777997;;;83573;1;"29884632000813";;;;;2445;1;1;="";;
1351336;;="";;;;;;"FER03";"CHAVE DE FENDA 1/4x8mm";137821;"P-48";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777998;;;;0;"29884632000813";;;;;2445;1;1;="";;
1351337;;="";;;;;;"FER05";"CHAVE DE FENDA 1/8x3mm";137821;"P-48";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778000;;;;0;"29884632000813";;;;;2445;1;1;="";;
1351340;;="";;;;;;"FER09";"CHAVE DE FENDA ISOLADA 1/4x4mm";137821;"P-48";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778004;;;5;1;"29884632000813";;;;;2445;1;1;="";;
1351342;;="";;;;;;"FER11";"CHAVE DE FENDA 1/4x5mm";137821;"P-48";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778006;;;;0;"29884632000813";;;;;2445;1;1;="";;
1351343;;="";;;;;;"FER12";"CHAVE PHILIPS 1/4x5mm";137821;"P-48";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778007;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351344;;="";;;;;;"FER13";"CHAVE PHILIPS ISOLADA 3/16x4mm";137821;"P-48";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778008;;;;3;"29884632000813";;;;;2445;1;1;="";;
1351345;;="";;;;;;"FER14";"CHAVE PHILIPS ISOLADA 1/8x4mm";137821;"P-48";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778009;;;5;1;"29884632000813";;;;;2445;1;1;="";;
1351346;;="";;;;;;"FER15";"CHAVE L FIXA 17mm";137821;"P-48";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778010;;;;1;"29884632000813";;;;;2445;1;1;="";;
