hu;tracking;hu_externa;patrimonio;lote;sif;ca;serie;item;descricao;posicao;endereco;cod_grupo;nome_grupo;quantidade;reservado;saldo;embalagem;data;empresa;unid_medida;fator_cubagem;ean;id;bloqueio_nome;bloqueio_descricao;nf_entrada_numero;nf_entrada_serie;depositante_cnpj;depositante_nome;depositante_grupo;depositante_franquia;data_vcto;dot;peso_liquido_total;peso_bruto_total;valor_unitario;valor_total;data_fab
1353075;;="23082";45693;;;"23082";61030498MV;"INS20";"MULTÍMETRO DIGITAL";137840;"P-77";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778099;;;000000166;1;"29884632000813";;;;12/11/2025;2445;1;1;="";;
2086775;;="";;;;;;"CON137";"REFIL PARA ETIQUETADORA METALICA";137840;"P-77";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";05/12/2024;692006;un;1,00;SEM GTIN;18777954;;;;1;"29884632000813";;;;;2445;1;1;="";;
2086777;;="";;;;;;"CON064";"FITA ROTULADORA";137840;"P-77";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";05/12/2024;692006;un;1,00;SEM GTIN;18778183;;;;1;"29884632000813";;;;;2445;1;1;="";;
2086780;;="";;;;;;"INS11";"ETIQUETADORA METÁLICA";137840;"P-77";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";05/12/2024;692006;un;1,00;SEM GTIN;18778090;;;007117;1;"29884632000813";;;;;2445;1;1;="";;
2086784;;="";;;;;;"CON137";"REFIL PARA ETIQUETADORA METALICA";137840;"P-77";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";05/12/2024;692006;un;1,00;SEM GTIN;18777954;;;;1;"29884632000813";;;;;2445;1;1;="";;
2086786;;="";;;;;;"CON064";"FITA ROTULADORA";137840;"P-77";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";05/12/2024;692006;un;1,00;SEM GTIN;18778183;;;;1;"29884632000813";;;;;2445;1;1;="";;
2086788;;="";;;;;;"CON137";"REFIL PARA ETIQUETADORA METALICA";137840;"P-77";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";05/12/2024;692006;un;1,00;SEM GTIN;18777954;;;;1;"29884632000813";;;;;2445;1;1;="";;
2086790;;="";;;;;;"CON064";"FITA ROTULADORA";137840;"P-77";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";05/12/2024;692006;un;1,00;SEM GTIN;18778183;;;;1;"29884632000813";;;;;2445;1;1;="";;
2086830;;="";;;;;;"CON137";"REFIL PARA ETIQUETADORA METALICA";137840;"P-77";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";05/12/2024;692006;un;1,00;SEM GTIN;18777954;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
2086832;;="";;;;;;"CON064";"FITA ROTULADORA";137840;"P-77";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";05/12/2024;692006;un;1,00;SEM GTIN;18778183;;;;1;"29884632000813";;;;;2445;1;1;="";;
2086836;;="";;;;;;"CON137";"REFIL PARA ETIQUETADORA METALICA";137840;"P-77";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";05/12/2024;692006;un;1,00;SEM GTIN;18777954;;;;1;"29884632000813";;;;;2445;1;1;="";;
2086838;;="";;;;;;"CON064";"FITA ROTULADORA";137840;"P-77";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";05/12/2024;692006;un;1,00;SEM GTIN;18778183;;;;1;"29884632000813";;;;;2445;1;1;="";;
2087789;;="";;;;;;"CON137";"REFIL PARA ETIQUETADORA METALICA";137840;"P-77";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";06/12/2024;692006;un;1,00;SEM GTIN;18777954;;;;1;"29884632000813";;;;;2445;1;1;="";;
2087791;;="";;;;;;"CON064";"FITA ROTULADORA";137840;"P-77";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";06/12/2024;692006;un;1,00;SEM GTIN;18778183;;;;1;"29884632000813";;;;;2445;1;1;="";;
2756551;;="";;;;;;"CON012";"CON N MAC RETO LMR600";137840;"P-77";"Consumiveis";"Consumiveis";4,00000;0,00000;4,00000;"EMB";10/06/2025;692006;un;1,00;SEM GTIN;18778131;;;1;1;"29884632000813";INFOTEC;;;;2421;4;4;="1,0000000000";4;
3222496;;="";46162;;;"";60XGZSZKEAHWRDJ;"INS17";"MÁQUINA DE FUSÃO E ACESSÓRIOS";137840;"P-77";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";15/08/2025;692006;un;1,00;SEM GTIN;18778096;;;;1;"29884632000813";;;;;2445;1;1;="";;
