hu;tracking;hu_externa;patrimonio;lote;sif;ca;serie;item;descricao;posicao;endereco;cod_grupo;nome_grupo;quantidade;reservado;saldo;embalagem;data;empresa;unid_medida;fator_cubagem;ean;id;bloqueio_nome;bloqueio_descricao;nf_entrada_numero;nf_entrada_serie;depositante_cnpj;depositante_nome;depositante_grupo;depositante_franquia;data_vcto;dot;peso_liquido_total;peso_bruto_total;valor_unitario;valor_total;data_fab
1350202;;="";45864;;;"";3119404;"INS15";"IDENTIFICADOR/LOCALIZADOR DE CABOS - COBRE";317745;"369- P78";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778094;;;334360;1;"29884632000813";;;;;2445;1;1;="";;
1350596;;="";24942;;;"";22420022;"INS33";"MULTIMEDIDOR DE REDE FLUKE MS2-100";317745;"369- P78";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778112;;;000000166;1;"29884632000813";;;;;2445;1;1;="";;
1884465;;="";45260;;;"";C007BO0000088;"INS32";"POWER METTER AOP100T";317745;"369- P78";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";17/09/2024;692006;un;1,00;SEM GTIN;18778111;;;3001;1;"29884632000813";;;;;2448;1;1;="";;
1884641;;="2504414";24682;;;"";3208433;"INS19";"MEGOMETRO MI-2552";317745;"369- P78";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";17/09/2024;692006;un;1,00;SEM GTIN;18778098;;;;1;"29884632000813";;;;25/09/2026;2445;1;1;="";;
4956187;;="";;;;;;"CON215";"ABRAÇADEIRA METÁLICA 150mm x 4,6mm";317745;"369- P78";"Consumiveis";"Consumiveis";50,00000;0,00000;50,00000;"EMB";24/03/2026;692006;UN;1,00;SEM GTIN;18853790;;;297;1;"55229646000137";VITRIFER COMERCIAL LTDA;;;;2612;50;50;="0,6000000000";30;
5146067;;="2504423";24762;;;"";23G0406;"INS35";"IMPEDANCIMETRO GOLDLINE ZM1P";317745;"369- P78";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";01/05/2026;692006;un;1,00;SEM GTIN;18778114;;;6348;1;"29884632000813";;;;09/09/2026;2445;1;1;="";;
5485712;;="";45662;;;;25519;"INS07";"CARGA RESISTIVA 50ohms 100W";317745;"369- P78";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";07/08/2026;692006;un;1,00;SEM GTIN;18778086;;;5928;1;"29884632000813";INFOTEC;;;;2519;1;1;="916,0000000000";916;
5485713;;="2604727";45509;;;;240906103;"INS31";"WATTIMETRO ANALÓGICO E DIGITAL BIRD 43 PRO";317745;"369- P78";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";07/08/2026;692006;un;1,00;SEM GTIN;18778110;;;5807;1;"29884632000813";;;;10/06/2027;2448;1;1;="";;
5562130;;="2502724";45540;;;;61740667MV;"INS20";"MULTÍMETRO DIGITAL";317745;"369- P78";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";28/08/2026;692006;un;1,00;SEM GTIN;18778099;;;5727;1;"29884632000813";;;;02/02/2027;2445;1;1;="";;
5588920;;="";;;;;;"FER63";"ALICATE BICO TAM 6";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778057;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588925;;="";;;;"";;"FER57";"ALICATE CORTA CABO 300mm²";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778051;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588926;;="";;;;"";;"FER54";"ALICATE CRIMPAR CABO COAXIAL";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778048;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588927;;="";;;;;;"FER59";"ALICATE DE CORTE DIAGONAL TAM6";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778053;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588928;;="";;;;;;"FER79";"ALICATE DE PRESSÃO 10`";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778073;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588929;;="";;;;;;"FER34";"ALICATE PRENSA TERMINAIS 0,5 - 6mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778029;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588939;;="";;;;"";;"FER71";"ALICATE PRENSA TERMINAL TUBULAR 6 - 16mm²";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778065;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588940;;="";;;;;;"FER66";"ALICATE REBITADOR";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778060;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588941;;="";;;;;;"FER23";"ARCO DE SERRA";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778018;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588943;;="";;;;;;"FER56";"CHAVE BARGOA";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778050;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588944;;="";;;;;;"FER43";"CHAVE CANHÃO 10mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778037;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588945;;="";;;;;;"FER19";"CHAVE CANHÃO 11mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778014;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588946;;="";;;;;;"FER29";"CHAVE CANHÃO 12mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778024;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588947;;="";;;;;;"FER48";"CHAVE CANHÃO 13mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778042;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588948;;="";;;;;;"FER44";"CHAVE CANHÃO 6mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778038;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588949;;="";;;;;;"FER40";"CHAVE CANHÃO 8mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778034;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588950;;="";;;;"";;"FER135";"CHAVE DE BOCA ISOLADA 15";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;UN;1,00;SEM GTIN;18852662;;;0101;1;"29884632000813";INFOTEC;;;;2443;1;999;="1,0000000000";1;
5588951;;="";;;;"";;"FER136";"CHAVE DE BOCA ISOLADA 17";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;UN;1,00;SEM GTIN;18852663;;;0101;1;"29884632000813";INFOTEC;;;;2443;1;999;="1,0000000000";1;
5588952;;="";;;;"";;"FER03";"CHAVE DE FENDA 1/4x8mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18777998;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588954;;="";;;;"";;"FER47";"CHAVE DE FENDA ISOLADA 1/4x8mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778041;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588955;;="";;;;"";;"FER07";"CHAVE FENDA SIMPLES 1/4x6mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778002;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588956;;="";;;;;;"FER87";"CHAVE FENDA SIMPLES 3/8x8mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18779184;;;38185;1;"29884632000813";INFOTEC;;;;2424;0;0;="39,0000000000";39;
5588957;;="";;;;;;"FER45";"CHAVE INGLESA 6";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778039;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588958;;="";;;;"";;"FER15";"CHAVE L FIXA 17mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778010;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588959;;="";;;;"";;"FER12";"CHAVE PHILIPS 1/4x5mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778007;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588960;;="";;;;;;"FER16";"CHAVE PHILIPS ISOLADA 1/8x3.1/8mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778011;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588961;;="";;;;"";;"FER14";"CHAVE PHILIPS ISOLADA 1/8x4mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778009;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5588962;;="";;;;;;"FER13";"CHAVE PHILIPS ISOLADA 3/16x4mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778008;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5589031;;="";;;;"";;"FER36";"CHAVE PHILIPS ISOLADA 5/16x6mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778030;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5589033;;="";;;;;;"FER67";"CHAVE PHILIPS 3/16x4mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778061;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5589034;;="";;;;"";;"FER138";"CHAVE PUNCH DOWM";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;UN;1,00;SEM GTIN;18852665;;;0101;1;"29884632000813";INFOTEC;;;;2443;999;999;="1,0000000000";1;
5589035;;="";;;;;;"FER52";"CHAVE TORK T15";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778046;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5589036;;="";;;;;;"FER53";"CHAVE TORK T20";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778047;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5589037;;="";;;;;;"FER69";"CHAVE TORK T27 EM L";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778063;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5589038;;="";;;;;;"FER75";"DECAPADOR CABO COAXIAL";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778069;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5589039;;="";;;;"";;"FER144";"ETIQUETADORA BROTHER P-80";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;UN;1,00;SEM GTIN;18852671;;;0101;1;"29884632000813";INFOTEC;;;;2443;999;999;="1,0000000000";1;
5589052;;="";;;;"";;"FER20";"FURADEIRA 110V - 220V";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778015;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5589053;;="";;;;"";;"FER31";"JOGO CHAVE TORK L";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778026;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5589054;;="";;;;;;"FER70";"JOGO DE CHAVE CATRACA SOQUETES ESTRIADOS 10mm a 32mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778064;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5589055;;="";;;;;;"FER84";"JOGO DE CHAVE COMBINADA 6 À 22mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778078;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5589056;;="";;;;;;"FER80";"LIMA CHATA";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778074;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5589057;;="";;;;;;"FER76";"LIMA REDONDA";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778070;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5589058;;="";;;;;;"FER42";"LIXADEIRA 110v - 220v";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778036;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5589059;;="";;;;;;"FER117";"PUNÇÃO 105mm";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18777969;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5589060;;="";;;;"";;"FER27";"SUGADOR DE SOLDA";317745;"369- P78";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";08/09/2026;692006;un;1,00;SEM GTIN;18778022;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
