hu;tracking;hu_externa;patrimonio;lote;sif;ca;serie;item;descricao;posicao;endereco;cod_grupo;nome_grupo;quantidade;reservado;saldo;embalagem;data;empresa;unid_medida;fator_cubagem;ean;id;bloqueio_nome;bloqueio_descricao;nf_entrada_numero;nf_entrada_serie;depositante_cnpj;depositante_nome;depositante_grupo;depositante_franquia;data_vcto;dot;peso_liquido_total;peso_bruto_total;valor_unitario;valor_total;data_fab
1351828;;="WBS.5019D.233302973.190059";25518;;;"WBS.5019D.233302973.190059";233302973;"INS29";"WIDEBAND (POWER SENSOR - DIGITAL) 5019D";137825;"P-54";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778108;;;7022;1;"29884632000813";;;;08/08/2026;2445;1;1;="";;
1351833;;="";;;;;;"CON006";"CON N FEM RETO RG58";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778125;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351835;;="";;;;;;"CON011";"CON UHF MAC RETO RG/RGC58";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778130;;;;2;"29884632000813";;;;;2445;1;1;="";;
1351839;;="";;;;;;"CON019";"CON  N FEM RETO RG213";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778138;;;;2;"29884632000813";;;;;2445;1;1;="";;
1351846;;="";;;;;;"CON030";"CON RJ45 CAT5E MACHO BLINDADO";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778149;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351848;;="";;;;;;"CON032";"CONECTOR RJ45 CAT6 FEMEA BLINDADO";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778151;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351849;;="";;;;;;"CON033";"CONECTOR RJ45 CAT6 MACHO";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778152;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351850;;="";;;;;;"CON034";"CONECTOR RJ45 CAT6 MACHO BLINDADO";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778153;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351852;;="";;;;;;"CON036";"ADAP DB9 MACHO X RJ 45 FEMEA";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778155;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351855;;="";;;;;;"CON039";"SPLITTER TV (DIVISOR DE SINAL) 1X3";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778158;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351856;;="";;;;;;"CON040";"SPLITTER TV (DIVISOR DE SINAL) 1X4";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778159;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351857;;="";;;;;;"CON041";"FUSIVEL 3 A";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778160;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351858;;="";;;;;;"CON042";"KIT PORCA GAIOLA C/PARAFUSO - 10 Porcas - 10 Parafusos";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778161;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351861;;="";;;;;;"CON046";"CABO CONFIGURAÇÃO IMPRESSORA";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778165;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351862;;="";;;;;;"CON047";"CABO CONVERÇÃO HDMI PARA VGA";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778166;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351863;;="";;;;;;"CON048";"CABO CONFIGURAÇÃO USB x RS232";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778167;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351864;;="";;;;;;"CON049";"CABO CONFIGURAÇÃO RS232 - DB9F x RJ45";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778168;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351865;;="";;;;;;"CON050";"CABO CONFIGURAÇÃO PY2PCB - 4147";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778169;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351866;;="";;;;;;"CON051";"CABO CONFIGURAÇÃO PY2PCB - 4083C";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778170;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351867;;="";;;;;;"CON052";"CABO CONFIGURAÇÃO PY2PCB - 1529R";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778171;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351868;;="";;;;;;"CON053";"CABO CONFIGURAÇÃO CISCO A6 - USB x RJ45";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778172;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351869;;="";;;;;;"CON054";"CABO CONFIGURAÇÃO CISCO A6 - DB9F x RJ45";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778173;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351870;;="";;;;;;"CON055";"CABO EXTENSOR  DB9F x DB9F";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778174;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351871;;="";;;;;;"CON056";"CABO HDMI 2M";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778175;;;1000;1;"29884632000813";;;;;2445;1;1;="";;
1351872;;="";;;;;;"CON057";"CABO NORMATEL PY2PCB AL2011013 - E6";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778176;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351878;;="";;;;;;"CON069";"TUBETE FIBRA OPTICA - 50UN";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;PCT;1,00;SEM GTIN;18778188;;;990;1;"29884632000813";;;;;2445;1;1;="";;
1351880;;="";;;;;;"CON071";"BATERIA 9V";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778190;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351881;;="";;;;;;"CON072";"ALCOOL ISOPROPILICO 1L";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778191;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351882;;="";;;;;;"CON110";"CABO DE FORÇA P/ MONITOR - 1.5M";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777927;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351883;;="";;;;;;"CON111";"CON BNC 50 OHMS MACHO RETO RG59";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777928;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351884;;="";;;;;;"CON112";"CON FEMEA P/ CABO DE FORÇA";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777929;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351885;;="";;;;;;"CON113";"CON SAK 2.5 - 50 UND";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777930;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351886;;="";;;;;;"CON131";"DESENGRIPANTE";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777948;;;18683;1;"29884632000813";;;;;2445;1;1;="";;
1351887;;="";;;;;;"CON133";"FITA ADESIVA P/ EMBALAGEM";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777950;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351889;;="";;;;;;"CON135";"FITA CREPE LARGA 48mm";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777952;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351891;;="";;;;;;"CON137";"REFIL PARA ETIQUETADORA METALICA";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777954;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351893;;="";;;;;;"CON142";"LIMPA CONTATO";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777959;;;56;1;"29884632000813";;;;;2445;1;1;="";;
1351897;;="";;;;;;"FER117";"PUNÇÃO 105mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777969;;;436602;3;"29884632000813";;;;;2445;1;1;="";;
1351898;;="";;;;;;"CON153";"SILICONE ACÉTICO TRANSPARENTE";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777970;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351899;;="";;;;;;"CON154";"SOLDA ESTANHO";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777971;;;8;1;"29884632000813";;;;;2445;1;1;="";;
1351900;;="";;;;;;"CON156";"TERMINAL ELÉTRICO TUBULAR DIVERSOS - 1200 UNDS";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777973;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351906;;="";;;;;;"CON162";"CON F MAC RETO RG59";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777979;;;;2;"29884632000813";;;;;2445;1;1;="";;
1351907;;="";;;;;;"CON163";"CONECTOR RJ11 MACHO";137825;"P-54";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777980;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351909;;="";;;;;;"ESS01";"CINTURÃO DE SEGURANÇA PARAQUEDISTA - CA VÁLIDO";137825;"P-54";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777986;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351910;;="";;;;;;"ESS02";"MOSQUETÃO";137825;"P-54";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777987;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351911;;="";;;;;;"ESS03";"TALABARTE DE POSICIONAMENTO EM CORDA";137825;"P-54";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777988;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351912;;="";;;;;;"ESS04";"TALABARTE EM Y COM ABSORVEDOR DE ENERGIA";137825;"P-54";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777989;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351913;;="";;;;;;"ESS06";"KIT IRATA 05";137825;"P-54";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777991;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351914;;="";;;;;;"FER01";"CHAVE FENDA SIMPLES 1/2x12mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777996;;;;0;"29884632000813";;;;;2445;1;1;="";;
1351915;;="";;;;;;"FER02";"CHAVE DE FENDA ISOLADA 3/8x8mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777997;;;83573;1;"29884632000813";;;;;2445;1;1;="";;
1351916;;="";;;;;;"FER03";"CHAVE DE FENDA 1/4x8mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777998;;;;0;"29884632000813";;;;;2445;1;1;="";;
1351917;;="";;;;;;"FER05";"CHAVE DE FENDA 1/8x3mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778000;;;;0;"29884632000813";;;;;2445;1;1;="";;
1351918;;="";;;;;;"FER06";"CHAVE DE FENDA 1/8x8mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778001;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351919;;="";;;;;;"FER08";"CHAVE DE FENDA ISOLADA 1/4x6mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778003;;;5;1;"29884632000813";;;;;2445;1;1;="";;
1351920;;="";;;;;;"FER09";"CHAVE DE FENDA ISOLADA 1/4x4mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778004;;;820305;1;"29884632000813";;;;;2445;1;1;="";;
1351921;;="";;;;;;"FER10";"CHAVE DE FENDA 1/4x4mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778005;;;;0;"29884632000813";;;;;2445;1;1;="";;
1351922;;="";;;;;;"FER11";"CHAVE DE FENDA 1/4x5mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778006;;;;0;"29884632000813";;;;;2445;1;1;="";;
1351923;;="";;;;;;"FER12";"CHAVE PHILIPS 1/4x5mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778007;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351924;;="";;;;;;"FER13";"CHAVE PHILIPS ISOLADA 3/16x4mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778008;;;;3;"29884632000813";;;;;2445;1;1;="";;
1351925;;="";;;;;;"FER14";"CHAVE PHILIPS ISOLADA 1/8x4mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778009;;;5;1;"29884632000813";;;;;2445;1;1;="";;
1351926;;="";;;;;;"FER15";"CHAVE L FIXA 17mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778010;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351928;;="";;;;;;"FER17";"CHAVE DE FENDA ISOLADA 3/16x4mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778012;;;;3;"29884632000813";;;;;2445;1;1;="";;
1351930;;="";;;;;;"FER19";"CHAVE CANHÃO 11mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778014;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351932;;="";;;;;;"FER21";"LANTERNA LED";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778016;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351933;;="";;;;;;"FER22";"TRENA 10M";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778017;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351934;;="";;;;;;"FER23";"ARCO DE SERRA";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778018;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351937;;="";;;;;;"FER27";"SUGADOR DE SOLDA";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778022;;;482449;3;"29884632000813";;;;;2445;1;1;="";;
1351938;;="";;;;;;"FER29";"CHAVE CANHÃO 12mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778024;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351940;;="";;;;;;"FER31";"JOGO CHAVE TORK L";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778026;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351943;;="";;;;;;"FER34";"ALICATE PRENSA TERMINAIS 0,5 - 6mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778029;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351945;;="";;;;;;"FER37";"PINÇA CORNETA";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778031;;;13;1;"29884632000813";;;;;2445;1;1;="";;
1351946;;="";;;;;;"FER38";"GUIA SERRA COPO";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778032;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351947;;="";;;;;;"FER39";"JOGO SERRA COPO 19, 22, 29, 32, 35mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778033;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351948;;="";;;;;;"FER40";"CHAVE CANHÃO 8mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778034;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351949;;="";;;;;;"FER41";"CHAVE INGLESA 12";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778035;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351950;;="";;;;;;"FER42";"LIXADEIRA 110v - 220v";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778036;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351951;;="";;;;;;"FER43";"CHAVE CANHÃO 10mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778037;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351952;;="";;;;;;"FER44";"CHAVE CANHÃO 6mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778038;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351953;;="";;;;;;"FER45";"CHAVE INGLESA 6";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778039;;;5;1;"29884632000813";;;;;2445;1;1;="";;
1351954;;="";;;;;;"FER46";"CHAVE INGLESA 8";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778040;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351956;;="";;;;;;"FER48";"CHAVE CANHÃO 13mm";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778042;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351958;;="";;;;;;"FER50";"CHAVE TORK T25";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778044;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351960;;="";;;;;;"FER52";"CHAVE TORK T15";137825;"P-54";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778046;;;;1;"29884632000813";;;;;2445;1;1;="";;
