hu;tracking;hu_externa;patrimonio;lote;sif;ca;serie;item;descricao;posicao;endereco;cod_grupo;nome_grupo;quantidade;reservado;saldo;embalagem;data;empresa;unid_medida;fator_cubagem;ean;id;bloqueio_nome;bloqueio_descricao;nf_entrada_numero;nf_entrada_serie;depositante_cnpj;depositante_nome;depositante_grupo;depositante_franquia;data_vcto;dot;peso_liquido_total;peso_bruto_total;valor_unitario;valor_total;data_fab
3994425;;="";;;;;;"FER13";"CHAVE PHILIPS ISOLADA 3/16x4mm";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18778008;;;000440644;3;"29884632000813";;;;;2445;1;1;="";;
3994426;;="";;;;;;"FER17";"CHAVE DE FENDA ISOLADA 3/16x4mm";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18778012;;;000440644;3;"29884632000813";;;;;2445;1;1;="";;
3994427;;="";;;;;;"FER02";"CHAVE DE FENDA ISOLADA 3/8x8mm";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18777997;;;820305;1;"29884632000813";;;;;2445;1;1;="";;
3994428;;="";;;;;1;"FER135";"CHAVE DE BOCA ISOLADA 15";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;UN;1,00;SEM GTIN;18852662;;;878476;1;"29884632000813";;;;;2445;1;999;="";;
3994432;;="";;;;;;"FER04";"CHAVE DE FENDA ISOLADA 1/8x3mm";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18777999;;;820305;1;"29884632000813";;;;;2445;1;1;="";;
3994436;;="";;;;;1;"FER136";"CHAVE DE BOCA ISOLADA 17";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;UN;1,00;SEM GTIN;18852663;;;436602;3;"29884632000813";;;;;2445;1;999;="";;
3994437;;="";;;;;;"FER29";"CHAVE CANHÃO 12mm";137835;"P-70";"Ferramentas";"Ferramentas";2,00000;0,00000;2,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18778024;;;5;1;"29884632000813";;;;;2445;2;2;="";;
3994438;;="";;;;;;"FER44";"CHAVE CANHÃO 6mm";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18778038;;;5;1;"29884632000813";;;;;2445;1;1;="";;
3994439;;="";;;;;;"FER48";"CHAVE CANHÃO 13mm";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18778042;;;5;1;"29884632000813";;;;;2445;1;1;="";;
3994441;;="";;;;;;"FER75";"DECAPADOR CABO COAXIAL";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18778069;;;189547;1;"29884632000813";;;;;2445;1;1;="";;
3994443;;="";;;;;;"FER36";"CHAVE PHILIPS ISOLADA 5/16x6mm";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18778030;;;83573;1;"29884632000813";;;;;2445;1;1;="";;
3994444;;="";;;;;;"INS05";"BADISCO";137835;"P-70";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18778084;;;000002387;1;"29884632000813";;;;;2445;1;1;="";;
3994445;;="";;;;;;"CON048";"CABO CONFIGURAÇÃO USB x RS232";137835;"P-70";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18778167;;;27963;1;"29884632000813";INFOTEC;;;;2522;1;1;="26,0000000000";26;
3994446;;="";;;;;;"FER43";"CHAVE CANHÃO 10mm";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18778037;;;5;1;"29884632000813";;;;;2445;1;1;="";;
3994447;;="";;;;;;"FER54";"ALICATE CRIMPAR CABO COAXIAL";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18778048;;;6;1;"29884632000813";INFOTEC;;;;2512;1;1;="109,0000000000";109;
3994452;;="";;;;;;"FER01";"CHAVE FENDA SIMPLES 1/2x12mm";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18777996;;;000138962;0;"29884632000813";;;;;2445;1;1;="";;
3994455;;="";;;;;;"FER22";"TRENA 10M";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18778017;;;5;1;"29884632000813";;;;;2445;1;1;="";;
3994456;;="";;;;;;"FER06";"CHAVE DE FENDA 1/8x8mm";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18778001;;;000000925;1;"29884632000813";;;;;2445;1;1;="";;
3994457;;="";;;;;;"FER143";"PENDRIVE 64 GB SANDISK";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;UN;1,00;SEM GTIN;18852670;;;1826;1;"29884632000813";INFOTEC;;;;2534;1;1;="48,0000000000";48;
3994464;;="";;;;;;"CON137";"REFIL PARA ETIQUETADORA METALICA";137835;"P-70";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18777954;;;1826;1;"29884632000813";INFOTEC;;;;2534;1;1;="90,0000000000";90;
3994466;;="";;;;;;"FER19";"CHAVE CANHÃO 11mm";137835;"P-70";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18778014;;;5;1;"29884632000813";;;;;2445;1;1;="";;
3994467;;="";;;;;;"CON164";"CLIP JACARE SUREGRIP";137835;"P-70";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";05/11/2025;692006;un;1,00;SEM GTIN;18777981;;;000000588;55;"29884632000813";;;;;2445;1;1;="";;
5545195;;="2604739";46202;;;;3774640;"INS19";"MEGOMETRO MI-2552";137835;"P-70";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";24/08/2026;692006;un;1,00;SEM GTIN;18778098;;;;1;"29884632000813";;;;10/06/2027;2445;1;1;="";;
