hu;tracking;hu_externa;patrimonio;lote;sif;ca;serie;item;descricao;posicao;endereco;cod_grupo;nome_grupo;quantidade;reservado;saldo;embalagem;data;empresa;unid_medida;fator_cubagem;ean;id;bloqueio_nome;bloqueio_descricao;nf_entrada_numero;nf_entrada_serie;depositante_cnpj;depositante_nome;depositante_grupo;depositante_franquia;data_vcto;dot;peso_liquido_total;peso_bruto_total;valor_unitario;valor_total;data_fab
1352369;;="";;;;;;"CON029";"CONECTOR RJ45 CAT5E MACHO";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778148;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352374;;="";;;;;;"CON034";"CONECTOR RJ45 CAT6 MACHO BLINDADO";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778153;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352376;;="";;;;;;"CON036";"ADAP DB9 MACHO X RJ 45 FEMEA";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778155;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352378;;="";;;;;;"CON038";"CON BNC 75 OHMS MACHO RETO RG59";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778157;;;40061;2;"29884632000813";INFOTEC;;;;2434;1;1;="";;
1352379;;="";;;;;;"CON039";"SPLITTER TV (DIVISOR DE SINAL) 1X3";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778158;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352380;;="";;;;;;"CON040";"SPLITTER TV (DIVISOR DE SINAL) 1X4";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778159;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352381;;="";;;;;;"CON041";"FUSIVEL 3 A";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778160;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352382;;="";;;;;;"CON042";"KIT PORCA GAIOLA C/PARAFUSO - 10 Porcas - 10 Parafusos";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778161;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352383;;="";;;;;;"CON043";"ADAP TIPO F FEM x FEM  RG06";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778162;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352386;;="";;;;;;"CON046";"CABO CONFIGURAÇÃO IMPRESSORA";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778165;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352387;;="";;;;;;"CON047";"CABO CONVERÇÃO HDMI PARA VGA";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778166;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352388;;="";;;;;;"CON048";"CABO CONFIGURAÇÃO USB x RS232";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778167;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352389;;="";;;;;;"CON049";"CABO CONFIGURAÇÃO RS232 - DB9F x RJ45";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778168;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352390;;="";;;;;;"CON050";"CABO CONFIGURAÇÃO PY2PCB - 4147";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778169;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352391;;="";;;;;;"CON051";"CABO CONFIGURAÇÃO PY2PCB - 4083C";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778170;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352392;;="";;;;;;"CON052";"CABO CONFIGURAÇÃO PY2PCB - 1529R";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778171;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352393;;="";;;;;;"CON053";"CABO CONFIGURAÇÃO CISCO A6 - USB x RJ45";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778172;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352394;;="";;;;;;"CON054";"CABO CONFIGURAÇÃO CISCO A6 - DB9F x RJ45";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778173;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352395;;="";;;;;;"CON055";"CABO EXTENSOR  DB9F x DB9F";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778174;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352396;;="";;;;;;"CON056";"CABO HDMI 2M";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778175;;;1000;1;"29884632000813";;;;;2445;1;1;="";;
1352397;;="";;;;;;"CON057";"CABO NORMATEL PY2PCB AL2011013 - E6";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778176;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352401;;="";;;;;;"CON062";"CABO PROGRAMAÇÃO DGP RKN4075";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778181;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352402;;="";;;;;;"CON063";"CABO PROGRAMAÇÃO DGP 4012C";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778182;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352408;;="";;;;;;"CON069";"TUBETE FIBRA OPTICA - 50UN";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;PCT;1,00;SEM GTIN;18778188;;;990;1;"29884632000813";;;;;2445;1;1;="";;
1352412;;="";;;;;;"CON110";"CABO DE FORÇA P/ MONITOR - 1.5M";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777927;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352413;;="";;;;;;"CON111";"CON BNC 50 OHMS MACHO RETO RG59";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777928;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352414;;="";;;;;;"CON112";"CON FEMEA P/ CABO DE FORÇA";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777929;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352415;;="";;;;;;"CON113";"CON SAK 2.5 - 50 UND";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777930;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352416;;="";;;;;;"CON124";"CORD OPT MULTI LC/UPCxLC/UPC 2mm 10M - DUPLEX";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777941;;;;2;"29884632000813";;;;;2445;1;1;="";;
1352417;;="";;;;;;"CON129";"CORD OPT MULT SC/UPCxSC/UPC 2mm 10M - DUPLEX";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777946;;;;2;"29884632000813";;;;;2445;1;1;="";;
1352419;;="";;;;;;"CON133";"FITA ADESIVA P/ EMBALAGEM";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777950;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352420;;="";;;;;;"CON134";"FITA AUTO FUSÃO";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777951;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352421;;="";;;;;;"CON135";"FITA CREPE LARGA 48mm";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777952;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352423;;="";;;;;;"CON137";"REFIL PARA ETIQUETADORA METALICA";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777954;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352425;;="";;;;;;"CON142";"LIMPA CONTATO";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777959;;;56;1;"29884632000813";;;;;2445;1;1;="";;
1352428;;="";;;;;;"CON151";"PILHA ALCALINA AAA";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777968;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352429;;="";;;;;;"FER117";"PUNÇÃO 105mm";137828;"P-57";"Ferramentas";"Ferramentas";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777969;;;436602;3;"29884632000813";;;;;2445;1;1;="";;
1352431;;="";;;;;;"CON154";"SOLDA ESTANHO";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777971;;;8;1;"29884632000813";;;;;2445;1;1;="";;
1352432;;="";;;;;;"CON156";"TERMINAL ELÉTRICO TUBULAR DIVERSOS - 1200 UNDS";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777973;;;;1;"29884632000813";;;;;2445;1;1;="";;
1352435;;="";;;;;;"CON159";"VELCRO PARA CABO";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777976;;;507169;0;"29884632000813";INFOTEC;;;;2429;1;1;="19,0000000000";19;
1352436;;="";;;;;;"CON163";"CONECTOR RJ11 MACHO";137828;"P-57";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777980;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352438;;="";;;;;;"ESS01";"CINTURÃO DE SEGURANÇA PARAQUEDISTA - CA VÁLIDO";137828;"P-57";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777986;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352439;;="";;;;;;"ESS03";"TALABARTE DE POSICIONAMENTO EM CORDA";137828;"P-57";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777988;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1352440;;="";;;;;;"ESS04";"TALABARTE EM Y COM ABSORVEDOR DE ENERGIA";137828;"P-57";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18777989;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
