hu;tracking;hu_externa;patrimonio;lote;sif;ca;serie;item;descricao;posicao;endereco;cod_grupo;nome_grupo;quantidade;reservado;saldo;embalagem;data;empresa;unid_medida;fator_cubagem;ean;id;bloqueio_nome;bloqueio_descricao;nf_entrada_numero;nf_entrada_serie;depositante_cnpj;depositante_nome;depositante_grupo;depositante_franquia;data_vcto;dot;peso_liquido_total;peso_bruto_total;valor_unitario;valor_total;data_fab
1349357;;="";;;;;;"CON006";"CON N FEM RETO RG58";137808;"P-18";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778125;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349359;;="";;;;;;"CON010";"ADAP N RETO 2 FEMEAS";137808;"P-18";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778129;;;;2;"29884632000813";;;;;2445;1;1;="";;
1349363;;="";;;;;;"CON016";"ADAP BNC 50 T 2 FEM 1 MAC";137808;"P-18";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778135;;;;2;"29884632000813";;;;;2445;1;1;="";;
1349365;;="";;;;;;"CON019";"CON  N FEM RETO RG213";137808;"P-18";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778138;;;;2;"29884632000813";;;;;2445;1;1;="";;
1349366;;="";;;;;;"CON022";"ADAP UHF RETO FEMEA x FEMEA";137808;"P-18";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778141;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349370;;="";;;;;;"CON029";"CONECTOR RJ45 CAT5E MACHO";137808;"P-18";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778148;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1349371;;="";;;;;;"CON030";"CON RJ45 CAT5E MACHO BLINDADO";137808;"P-18";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778149;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349372;;="";;;;;;"CON031";"CONECTOR RJ45 CAT6 FEMEA";137808;"P-18";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778150;;;46819;11;"29884632000813";;;;;2445;1;1;="";;
1349374;;="";;;;;;"CON033";"CONECTOR RJ45 CAT6 MACHO";137808;"P-18";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778152;;;;1;"29884632000813";;;;;2445;1;1;="";;
1349375;;="";;;;;;"CON034";"CONECTOR RJ45 CAT6 MACHO BLINDADO";137808;"P-18";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778153;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
