hu;tracking;hu_externa;patrimonio;lote;sif;ca;serie;item;descricao;posicao;endereco;cod_grupo;nome_grupo;quantidade;reservado;saldo;embalagem;data;empresa;unid_medida;fator_cubagem;ean;id;bloqueio_nome;bloqueio_descricao;nf_entrada_numero;nf_entrada_serie;depositante_cnpj;depositante_nome;depositante_grupo;depositante_franquia;data_vcto;dot;peso_liquido_total;peso_bruto_total;valor_unitario;valor_total;data_fab
1351431;;="";;;;;;"CON006";"CON N FEM RETO RG58";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778125;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351433;;="";;;;;;"CON010";"ADAP N RETO 2 FEMEAS";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778129;;;;2;"29884632000813";;;;;2445;1;1;="";;
1351436;;="";;;;;;"CON019";"CON  N FEM RETO RG213";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778138;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351437;;="";;;;;;"CON022";"ADAP UHF RETO FEMEA x FEMEA";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778141;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351445;;="";;;;;;"CON031";"CONECTOR RJ45 CAT6 FEMEA";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778150;;;46819;11;"29884632000813";;;;;2445;1;1;="";;
1351446;;="";;;;;;"CON032";"CONECTOR RJ45 CAT6 FEMEA BLINDADO";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778151;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351449;;="";;;;;;"CON036";"ADAP DB9 MACHO X RJ 45 FEMEA";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778155;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351451;;="";;;;;;"CON038";"CON BNC 75 OHMS MACHO RETO RG59";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778157;;;40061;2;"29884632000813";INFOTEC;;;;2434;1;1;="";;
1351452;;="";;;;;;"CON039";"SPLITTER TV (DIVISOR DE SINAL) 1X3";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778158;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351453;;="";;;;;;"CON040";"SPLITTER TV (DIVISOR DE SINAL) 1X4";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778159;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351454;;="";;;;;;"CON041";"FUSIVEL 3 A";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778160;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351455;;="";;;;;;"CON042";"KIT PORCA GAIOLA C/PARAFUSO - 10 Porcas - 10 Parafusos";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778161;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351456;;="";;;;;;"CON043";"ADAP TIPO F FEM x FEM  RG06";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778162;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351459;;="";;;;;;"CON047";"CABO CONVERÇÃO HDMI PARA VGA";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778166;;;;1;"29884632000813";;;;;2445;1;1;="";;
1351467;;="";;;;;;"CON055";"CABO EXTENSOR  DB9F x DB9F";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778174;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1351468;;="";;;;;;"CON056";"CABO HDMI 2M";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778175;;;1000;1;"29884632000813";;;;;2445;1;1;="";;
1351469;;="";;;;;;"CON057";"CABO NORMATEL PY2PCB AL2011013 - E6";137822;"P-51";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778176;;;;1;"29884632000813";;;;;2445;1;1;="";;
