hu;tracking;hu_externa;patrimonio;lote;sif;ca;serie;item;descricao;posicao;endereco;cod_grupo;nome_grupo;quantidade;reservado;saldo;embalagem;data;empresa;unid_medida;fator_cubagem;ean;id;bloqueio_nome;bloqueio_descricao;nf_entrada_numero;nf_entrada_serie;depositante_cnpj;depositante_nome;depositante_grupo;depositante_franquia;data_vcto;dot;peso_liquido_total;peso_bruto_total;valor_unitario;valor_total;data_fab
1351654;;="";45967;;;"";22402719;"INS33";"MULTIMEDIDOR DE REDE FLUKE MS2-100";137834;"P-69";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778112;;;;1;"29884632000813";;;;;2445;1;1;="";;
1574584;;="2505337";45510;;;"";234102132;"INS31";"WATTIMETRO ANALÓGICO E DIGITAL BIRD 43 PRO";137834;"P-69";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";25/07/2024;692006;un;1,00;SEM GTIN;18778110;;;1212;2;"29884632000813";INFOTEC;;;;2428;1;1;="1,0000000000";1;
3262747;;="";;;;;;"CON137";"REFIL PARA ETIQUETADORA METALICA";137834;"P-69";"Consumiveis";"Consumiveis";2,00000;0,00000;2,00000;"EMB";26/08/2025;692006;un;1,00;SEM GTIN;18777954;;;1;1;"29884632000813";INFOTEC;;;;2421;2;2;="1,0000000000";2;
3868455;;="";;;;;;"CON064";"FITA ROTULADORA";137834;"P-69";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18778183;;;7114509;0;"29884632000813";;;;;2445;1;1;="";;
3868456;;="";;;;"";;"CON176";"TERM AGULHA 1,3 - 2,6MM";137834;"P-69";"Consumiveis";"Consumiveis";100,00000;0,00000;100,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18779177;;;000175452;1;"29884632000813";INFOTEC;;;;2424;0;0;="0,0000000000";0;
3868457;;="";;;;;;"CON170";"TERM FORQUILHA 1,3 - 2,6MM";137834;"P-69";"Consumiveis";"Consumiveis";10,00000;0,00000;10,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18779171;;;000175452;1;"29884632000813";INFOTEC;;;;2424;0;0;="0,0000000000";0;
3868458;;="";;;;;;"CON173";"TERM ANEL 1,3 - 2,6MM";137834;"P-69";"Consumiveis";"Consumiveis";10,00000;0,00000;10,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18779174;;;000175452;1;"29884632000813";INFOTEC;;;;2424;0;0;="0,0000000000";0;
3868462;;="";;;;;;"CON184";"FITA HELLERMANN T80L 300mm x 4,6mm - UV PRETA";137834;"P-69";"Consumiveis";"Consumiveis";20,00000;0,00000;20,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18817778;;;143902;1;"29884632000813";INFOTEC;;;;2524;20;20;="0,0000000000";0;
3868463;;="";;;;;;"ESS03";"TALABARTE DE POSICIONAMENTO EM CORDA";137834;"P-69";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18777988;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
3868471;;="";;;;;;"ESS01";"CINTURÃO DE SEGURANÇA PARAQUEDISTA - CA VÁLIDO";137834;"P-69";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18777986;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
3868472;;="";;;;;;"ESS01";"CINTURÃO DE SEGURANÇA PARAQUEDISTA - CA VÁLIDO";137834;"P-69";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18777986;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
3868473;;="";;;;;;"ESS03";"TALABARTE DE POSICIONAMENTO EM CORDA";137834;"P-69";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18777988;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
3868474;;="";;;;;;"ESS04";"TALABARTE EM Y COM ABSORVEDOR DE ENERGIA";137834;"P-69";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18777989;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
3868475;;="";;;;;;"ESS04";"TALABARTE EM Y COM ABSORVEDOR DE ENERGIA";137834;"P-69";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18777989;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
3868476;;="";;;;;;"CON151";"PILHA ALCALINA AAA";137834;"P-69";"Consumiveis";"Consumiveis";4,00000;0,00000;4,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18777968;;;18;1;"29884632000813";INFOTEC;;;;2517;4;4;="3,0000000000";12;
3868477;;="";;;;;;"CON065";"FITA ISOLANTE PVC";137834;"P-69";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18778184;;;94;1;"29884632000813";INFOTEC;;;;2534;1;1;="8,0000000000";8;
3868478;;="";;;;;;"CON064";"FITA ROTULADORA";137834;"P-69";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18778183;;;1719;1;"29884632000813";INFOTEC;;;;2520;1;1;="27,0000000000";27;
3868479;;="";;;;;;"CON136";"FITA DUPLA FACE 25mm 20M";137834;"P-69";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18777953;;;124835;1;"29884632000813";;;;;2445;1;1;="";;
3868480;;="";;;;;;"CON134";"FITA AUTO FUSÃO";137834;"P-69";"Consumiveis";"Consumiveis";1,00000;0,00000;1,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18777951;;;139935;3;"29884632000813";;;;;2445;1;1;="";;
3868481;;="";;;;"";;"ESS09";"TRAVAQUEDAS CABO DE AÇO";137834;"P-69";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";20/10/2025;692006;un;1,00;SEM GTIN;18777994;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
5231518;;="2603954";45825;;;"";24C1904;"INS35";"IMPEDANCIMETRO GOLDLINE ZM1P";137834;"P-69";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";20/05/2026;692006;un;1,00;SEM GTIN;18778114;;;6412;1;"29884632000813";;;;10/03/2027;2445;1;1;="";;
5442489;;="";;;;;;"INS40";"SITE MASTER S331P 6GHZ";137834;"P-69";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";11/09/2026;692006;UN;1,00;SEM GTIN;18845897;;;195;1;"29884632000813";INFOTEC;;;12/05/2027;2437;2;2;="46,8500000000";46,85;
5442490;;="";46108;;;"";2315522;"INS06";"CALIBRADOR SITEMASTER";137834;"P-69";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";11/09/2026;692006;un;1,00;SEM GTIN;18778085;;;19699;4;"29884632000813";;;;;2448;1;1;="";;
5442493;;="";45663;;;;25470;"INS07";"CARGA RESISTIVA 50ohms 100W";137834;"P-69";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";11/09/2026;692006;un;1,00;SEM GTIN;18778086;;;5928;1;"29884632000813";INFOTEC;;;;2519;1;1;="916,0000000000";916;
